 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
21:07:11 	 6.93827344700899	 0.0	 0.0	 0.0	 4.92943964924078	 0.0	 4.28201280709514	 5.94400751145571	 4.65605874731587	 4.67714359056366	 6.06190302790695	 0.0	 6.26856942300596	 4.75241427593849
21:07:12 	 6.93827344700899	 0.0	 0.0	 0.0	 4.92943964924078	 6.6928670398698	 0.0	 5.94400751145571	 4.65605874731587	 4.67714359056366	 6.06190302790695	 0.0	 6.26856942300596	 4.75241427593849
21:07:13 	 6.93827344700899	 0.0	 0.0	 0.0	 4.92943964924078	 6.6928670398698	 0.0	 5.94400751145571	 4.65605874731587	 2.13294616033262	 6.06190302790695	 7.40618287109342	 6.26856942300596	 4.75241427593849
21:07:14 	 6.93827344700899	 0.0	 0.0	 2.14369557726206	 2.52992957058632	 6.6928670398698	 0.0	 5.94400751145571	 4.65605874731587	 2.13294616033262	 6.06190302790695	 7.40618287109342	 6.26856942300596	 2.87593603517786
21:07:15 	 6.93827344700899	 3.11407223063217	 0.0	 4.46088438916553	 2.52992957058632	 6.6928670398698	 0.0	 5.94400751145571	 4.65605874731587	 2.13294616033262	 6.06190302790695	 7.40618287109342	 6.26856942300596	 2.87593603517786
21:07:16 	 3.94366939232438	 6.3687281721944	 3.58139067750574	 4.46088438916553	 2.52992957058632	 6.6928670398698	 0.0	 5.94400751145571	 4.65605874731587	 0.0	 6.06190302790695	 7.40618287109342	 2.41249669547457	 2.87593603517786
21:07:17 	 3.94366939232438	 6.3687281721944	 5.4461866346969	 4.46088438916553	 2.52992957058632	 2.55698542279758	 3.07229673564775	 5.94400751145571	 4.65605874731587	 0.0	 6.06190302790695	 7.40618287109342	 2.41249669547457	 2.87593603517786
21:07:18 	 0.0	 6.3687281721944	 5.4461866346969	 4.46088438916553	 0.0	 2.55698542279758	 5.46232048796642	 2.75053394577733	 2.29790939639353	 2.04108621212079	 6.06190302790695	 7.40618287109342	 2.41249669547457	 2.87593603517786
21:07:19 	 0.0	 6.3687281721944	 5.4461866346969	 4.46088438916553	 3.59990107220126	 2.55698542279758	 5.46232048796642	 2.75053394577733	 2.29790939639353	 4.09427432369659	 3.3582484266294	 4.23540816902911	 2.41249669547457	 2.87593603517786
21:07:20 	 2.31096693630465	 3.11407223063217	 5.4461866346969	 4.46088438916553	 7.11751279634401	 2.55698542279758	 5.46232048796642	 2.75053394577733	 2.29790939639353	 4.09427432369659	 3.3582484266294	 4.23540816902911	 0.0	 0.0
21:07:21 	 5.82544783818297	 3.11407223063217	 5.4461866346969	 2.31718881190346	 7.11751279634401	 2.55698542279758	 5.46232048796642	 2.75053394577733	 0.0	 4.09427432369659	 3.3582484266294	 4.23540816902911	 0.0	 2.17089044206976
21:07:22 	 5.82544783818297	 3.11407223063217	 5.4461866346969	 2.31718881190346	 7.11751279634401	 2.55698542279758	 5.46232048796642	 0.0	 0.0	 4.09427432369659	 0.0	 0.0	 3.28525175481935	 5.60732090140726
21:07:23 	 5.82544783818297	 3.11407223063217	 3.58139067750574	 2.31718881190346	 7.11751279634401	 2.55698542279758	 5.46232048796642	 0.0	 3.38169371004219	 4.09427432369659	 0.0	 0.0	 5.54897882009214	 5.60732090140726
21:07:24 	 5.82544783818297	 3.11407223063217	 3.58139067750574	 2.31718881190346	 7.11751279634401	 2.55698542279758	 5.46232048796642	 4.14772765130178	 5.5063248499429	 2.0531881115758	 0.0	 0.0	 5.54897882009214	 5.60732090140726
21:07:25 	 5.82544783818297	 3.11407223063217	 3.58139067750574	 2.31718881190346	 3.51761172414274	 0.0	 5.46232048796642	 6.42830005877479	 5.5063248499429	 2.0531881115758	 3.95086188131526	 0.0	 5.54897882009214	 5.60732090140726
21:07:26 	 5.82544783818297	 3.11407223063217	 3.58139067750574	 2.31718881190346	 3.51761172414274	 0.0	 5.46232048796642	 6.42830005877479	 5.5063248499429	 2.0531881115758	 7.11610204565139	 3.17585284484506	 5.54897882009214	 3.43643045933749
21:07:27 	 5.82544783818297	 3.11407223063217	 3.58139067750574	 2.31718881190346	 3.51761172414274	 3.44708804437173	 5.46232048796642	 6.42830005877479	 5.5063248499429	 2.0531881115758	 7.11610204565139	 6.80701837131246	 5.54897882009214	 3.43643045933749
21:07:28 	 2.31096693630465	 0.0	 3.58139067750574	 3.28914235408939	 3.51761172414274	 6.11011432245762	 5.46232048796642	 6.42830005877479	 5.5063248499429	 2.0531881115758	 7.11610204565139	 6.80701837131246	 5.54897882009214	 3.43643045933749
